time_value,tp_value
1614985400589.0,0.0024271844660194173
1614985400590.0,0.009708737864077669
1614985400591.0,0.038834951456310676
1614985400592.0,0.009708737864077669
1614985400593.0,0.009708737864077669
1614985400594.0,0.021844660194174758
1614985400595.0,0.009708737864077669
1614985400596.0,0.021844660194174758
1614985400597.0,0.009708737864077669
1614985400598.0,0.0024271844660194173
1614985400600.0,0.038834951456310676
1614985400601.0,0.009708737864077669
1614985400603.0,0.0024271844660194173
1614985400604.0,0.021844660194174758
1614985400606.0,0.009708737864077669
1614985400607.0,0.0024271844660194173
1614985400608.0,0.038834951456310676
1614985400609.0,0.0024271844660194173
1614985400610.0,0.0024271844660194173
1614985400611.0,0.021844660194174758
1614985400612.0,0.0024271844660194173
1614985400613.0,0.009708737864077669
1614985400614.0,0.021844660194174758
1614985400615.0,0.021844660194174758
1614985400616.0,0.021844660194174758
1614985400617.0,0.0024271844660194173
1614985400618.0,0.0024271844660194173
1614985400620.0,0.0024271844660194173
1614985400621.0,0.038834951456310676
1614985400622.0,0.021844660194174758
1614985400623.0,0.038834951456310676
1614985400624.0,0.08737864077669902
1614985400625.0,0.009708737864077669
1614985400626.0,0.0024271844660194173
1614985400627.0,0.0024271844660194173
1614985400628.0,0.0024271844660194173
1614985400629.0,0.0024271844660194173
1614985400630.0,0.009708737864077669
1614985400633.0,0.0024271844660194173
1614985400636.0,0.0024271844660194173
1614985400637.0,0.009708737864077669
1614985400638.0,0.0024271844660194173
1614985400639.0,0.021844660194174758
1614985400641.0,0.009708737864077669
1614985400642.0,0.0024271844660194173
1614985400643.0,0.021844660194174758
1614985400644.0,0.0024271844660194173
1614985400645.0,0.021844660194174758
1614985400647.0,0.021844660194174758
1614985400649.0,0.009708737864077669
1614985400650.0,0.009708737864077669
1614985400651.0,0.0024271844660194173
1614985400654.0,0.009708737864077669
1614985400657.0,0.021844660194174758
1614985400658.0,0.0024271844660194173
1614985400659.0,0.0024271844660194173
1614985400660.0,0.0024271844660194173
1614985400661.0,0.021844660194174758
1614985400662.0,0.038834951456310676
1614985400663.0,0.009708737864077669
1614985400664.0,0.0024271844660194173
1614985400666.0,0.08737864077669902
1614985400667.0,0.009708737864077669
1614985400669.0,0.0024271844660194173
1614985400670.0,0.0024271844660194173
1614985400675.0,0.0024271844660194173
1614985400676.0,0.021844660194174758
1614985400677.0,0.009708737864077669
1614985400680.0,0.0024271844660194173
1614985400681.0,0.0024271844660194173
1614985400682.0,0.0024271844660194173
1614985400683.0,0.0024271844660194173
1614985400684.0,0.0024271844660194173
1614985400686.0,0.0024271844660194173
1614985400688.0,0.009708737864077669
1614985400689.0,0.009708737864077669
1614985400690.0,0.038834951456310676
1614985400692.0,0.009708737864077669
1614985400693.0,0.0024271844660194173
1614985400694.0,0.009708737864077669
1614985400695.0,0.009708737864077669
1614985400696.0,0.021844660194174758
1614985400697.0,0.08737864077669902
1614985400698.0,0.009708737864077669
1614985400699.0,0.021844660194174758
1614985400700.0,0.009708737864077669
1614985400701.0,0.021844660194174758
1614985400702.0,0.0024271844660194173
1614985400703.0,0.009708737864077669
1614985400706.0,0.021844660194174758
1614985400707.0,0.009708737864077669
1614985400708.0,0.0024271844660194173
1614985400709.0,0.009708737864077669
1614985400710.0,0.0024271844660194173
1614985400711.0,0.0024271844660194173
1614985400714.0,0.0024271844660194173
1614985400716.0,0.0024271844660194173
1614985400717.0,0.0024271844660194173
1614985400719.0,0.0024271844660194173
1614985400724.0,0.0024271844660194173
1614985400725.0,0.0024271844660194173
1614985400726.0,0.0024271844660194173
1614985400727.0,0.0024271844660194173
1614985400728.0,0.0024271844660194173
1614985400729.0,0.009708737864077669
1614985400730.0,0.0024271844660194173
1614985400731.0,0.009708737864077669
1614985400732.0,0.021844660194174758
1614985400733.0,0.0024271844660194173
1614985400735.0,0.021844660194174758
1614985400736.0,0.0024271844660194173
1614985400743.0,0.0024271844660194173
1614985400745.0,0.0024271844660194173
1614985400746.0,0.0024271844660194173
1614985400748.0,0.0024271844660194173
1614985400750.0,0.0024271844660194173
1614985400752.0,0.009708737864077669
1614985400755.0,0.009708737864077669
1614985400761.0,0.009708737864077669
1614985400763.0,0.021844660194174758
1614985400764.0,0.0024271844660194173
1614985400765.0,0.0024271844660194173
1614985400766.0,0.0024271844660194173
1614985400769.0,0.0024271844660194173
1614985400770.0,0.009708737864077669
1614985400772.0,0.021844660194174758
1614985400775.0,0.0024271844660194173
1614985400777.0,0.021844660194174758
1614985400778.0,0.009708737864077669
1614985400780.0,0.0024271844660194173
1614985400783.0,0.009708737864077669
1614985400784.0,0.0024271844660194173
1614985400785.0,0.0024271844660194173
1614985400786.0,0.0024271844660194173
1614985400789.0,0.0024271844660194173
1614985400793.0,0.021844660194174758
1614985400794.0,0.0024271844660194173
1614985400797.0,0.009708737864077669
1614985400798.0,0.0024271844660194173
1614985400799.0,0.009708737864077669
1614985400800.0,0.021844660194174758
1614985400801.0,0.0024271844660194173
1614985400803.0,0.009708737864077669
1614985400804.0,0.0024271844660194173
1614985400805.0,0.0024271844660194173
1614985400806.0,0.0024271844660194173
1614985400807.0,0.0024271844660194173
1614985400808.0,0.0024271844660194173
1614985400809.0,0.0024271844660194173
1614985400812.0,0.009708737864077669
1614985400814.0,0.0024271844660194173
1614985400815.0,0.009708737864077669
1614985400817.0,0.0024271844660194173
1614985400818.0,0.0024271844660194173
1614985400834.0,0.0024271844660194173
1614985400835.0,0.0024271844660194173
1614985400836.0,0.0024271844660194173
1614985400838.0,0.021844660194174758
1614985400839.0,0.0024271844660194173
1614985400841.0,0.009708737864077669
1614985400842.0,0.009708737864077669
1614985400843.0,0.0024271844660194173
1614985400844.0,0.0024271844660194173
1614985400845.0,0.009708737864077669
1614985400846.0,0.0024271844660194173
1614985400848.0,0.0024271844660194173
1614985400849.0,0.0024271844660194173
1614985400852.0,0.0024271844660194173
1614985400857.0,0.0024271844660194173
1614985400859.0,0.0024271844660194173
1614985472747.0,0.0024271844660194173
1614985472750.0,0.0024271844660194173
1614985472751.0,0.021844660194174758
1614985472753.0,0.0024271844660194173
1614985472754.0,0.009708737864077669
1614985472755.0,0.009708737864077669
1614985472757.0,0.021844660194174758
1614985472758.0,0.0024271844660194173
1614985472759.0,0.0024271844660194173
1614985472760.0,0.009708737864077669
1614985472763.0,0.0024271844660194173
1614985472764.0,0.0024271844660194173
1614985472765.0,0.038834951456310676
1614985472767.0,0.0024271844660194173
1614985472768.0,0.021844660194174758
1614985472769.0,0.0024271844660194173
1614985472770.0,0.06067961165048544
1614985472771.0,0.021844660194174758
1614985472772.0,0.021844660194174758
1614985472773.0,0.08737864077669902
1614985472776.0,0.038834951456310676
1614985472777.0,0.0024271844660194173
1614985472778.0,0.08737864077669902
1614985472779.0,0.0024271844660194173
1614985472780.0,0.038834951456310676
1614985472782.0,0.021844660194174758
1614985472784.0,0.0024271844660194173
1614985472785.0,0.0024271844660194173
1614985472786.0,0.021844660194174758
1614985472787.0,0.038834951456310676
1614985472788.0,0.021844660194174758
1614985472789.0,0.009708737864077669
1614985472790.0,0.021844660194174758
1614985472791.0,0.19660194174757278
1614985472792.0,0.0024271844660194173
1614985472793.0,0.009708737864077669
1614985472794.0,0.0024271844660194173
1614985472795.0,0.021844660194174758
1614985472796.0,0.009708737864077669
1614985472797.0,0.021844660194174758
1614985472798.0,0.021844660194174758
1614985472800.0,0.009708737864077669
1614985472801.0,0.038834951456310676
1614985472802.0,0.021844660194174758
1614985472803.0,0.0024271844660194173
1614985472804.0,0.0024271844660194173
1614985472805.0,0.08737864077669902
1614985472806.0,0.021844660194174758
1614985472807.0,0.0024271844660194173
1614985472808.0,0.009708737864077669
1614985472809.0,0.0024271844660194173
1614985472810.0,0.038834951456310676
1614985472811.0,0.11893203883495143
1614985472812.0,0.06067961165048544
1614985472813.0,0.009708737864077669
1614985472814.0,0.021844660194174758
1614985472815.0,0.009708737864077669
1614985472816.0,0.06067961165048544
1614985472817.0,0.038834951456310676
1614985472818.0,0.19660194174757278
1614985472819.0,0.4101941747572814
1614985472820.0,0.038834951456310676
1614985472821.0,0.11893203883495143
1614985472822.0,0.19660194174757278
1614985472823.0,0.021844660194174758
1614985472824.0,0.021844660194174758
1614985472825.0,0.08737864077669902
1614985472826.0,0.038834951456310676
1614985472827.0,0.021844660194174758
1614985472828.0,0.021844660194174758
1614985472830.0,0.0024271844660194173
1614985472831.0,0.009708737864077669
1614985472832.0,0.0024271844660194173
1614985472833.0,0.009708737864077669
1614985472834.0,0.009708737864077669
1614985472836.0,0.009708737864077669
1614985472838.0,0.0024271844660194173
1614985472839.0,0.009708737864077669
1614985472840.0,0.038834951456310676
1614985472841.0,0.0024271844660194173
1614985472842.0,0.009708737864077669
1614985472843.0,0.06067961165048544
1614985472844.0,0.021844660194174758
1614985472845.0,0.08737864077669902
1614985472846.0,0.06067961165048544
1614985472847.0,0.08737864077669902
1614985472848.0,0.06067961165048544
1614985472850.0,0.009708737864077669
1614985472851.0,0.021844660194174758
1614985472852.0,0.038834951456310676
1614985472853.0,0.009708737864077669
1614985472854.0,0.009708737864077669
1614985472855.0,0.0024271844660194173
1614985472856.0,0.0024271844660194173
1614985472857.0,0.021844660194174758
1614985472860.0,0.009708737864077669
1614985472861.0,0.021844660194174758
1614985472862.0,0.021844660194174758
1614985472863.0,0.021844660194174758
1614985472864.0,0.009708737864077669
1614985472865.0,0.009708737864077669
1614985472866.0,0.021844660194174758
1614985472867.0,0.021844660194174758
1614985472868.0,0.038834951456310676
1614985472869.0,0.06067961165048544
1614985472870.0,0.021844660194174758
1614985472871.0,0.021844660194174758
1614985472872.0,0.038834951456310676
1614985472873.0,0.009708737864077669
1614985472874.0,0.06067961165048544
1614985472875.0,0.009708737864077669
1614985472876.0,0.021844660194174758
1614985472877.0,0.021844660194174758
1614985472878.0,0.009708737864077669
1614985472879.0,0.009708737864077669
1614985472880.0,0.06067961165048544
1614985472881.0,0.06067961165048544
1614985472882.0,0.08737864077669902
1614985472883.0,0.009708737864077669
1614985472884.0,0.11893203883495143
1614985472885.0,0.0024271844660194173
1614985472886.0,0.021844660194174758
1614985472887.0,0.0024271844660194173
1614985472888.0,0.038834951456310676
1614985472889.0,0.0024271844660194173
1614985472891.0,0.038834951456310676
1614985472892.0,0.009708737864077669
1614985472894.0,0.038834951456310676
1614985472895.0,0.009708737864077669
1614985472896.0,0.0024271844660194173
1614985472897.0,0.0024271844660194173
1614985472898.0,0.009708737864077669
1614985472900.0,0.0024271844660194173
1614985472901.0,0.0024271844660194173
1614985472903.0,0.0024271844660194173
1614985472905.0,0.009708737864077669
1614985472906.0,0.009708737864077669
1614985472907.0,0.009708737864077669
1614985472908.0,0.021844660194174758
1614985472909.0,0.06067961165048544
1614985472910.0,0.009708737864077669
1614985472912.0,0.009708737864077669
1614985472913.0,0.0024271844660194173
1614985472915.0,0.0024271844660194173
1614985472916.0,0.009708737864077669
1614985472917.0,0.021844660194174758
1614985472918.0,0.009708737864077669
1614985472919.0,0.021844660194174758
1614985472920.0,0.038834951456310676
1614985472921.0,0.0024271844660194173
1614985472922.0,0.009708737864077669
1614985472923.0,0.038834951456310676
1614985472924.0,0.0024271844660194173
1614985472925.0,0.021844660194174758
1614985472926.0,0.009708737864077669
1614985472927.0,0.038834951456310676
1614985472928.0,0.038834951456310676
1614985472929.0,0.038834951456310676
1614985472930.0,0.038834951456310676
1614985472931.0,0.038834951456310676
1614985472932.0,0.021844660194174758
1614985472934.0,0.0024271844660194173
1614985472935.0,0.0024271844660194173
1614985472936.0,0.009708737864077669
1614985472937.0,0.08737864077669902
1614985472938.0,0.08737864077669902
1614985472939.0,0.021844660194174758
1614985472940.0,0.038834951456310676
1614985472941.0,0.009708737864077669
1614985472942.0,0.0024271844660194173
1614985472943.0,0.06067961165048544
1614985472944.0,0.038834951456310676
1614985472945.0,0.009708737864077669
1614985472946.0,0.021844660194174758
1614985472947.0,0.021844660194174758
1614985472948.0,0.0024271844660194173
1614985472949.0,0.009708737864077669
1614985472952.0,0.0024271844660194173
1614985472953.0,0.0024271844660194173
1614985472957.0,0.0024271844660194173
1614985472959.0,0.021844660194174758
1614985472960.0,0.0024271844660194173
1614985472962.0,0.0024271844660194173
1614985472963.0,0.021844660194174758
1614985472964.0,0.021844660194174758
1614985472966.0,0.009708737864077669
1614985472967.0,0.009708737864077669
1614985472968.0,0.038834951456310676
1614985472969.0,0.021844660194174758
1614985472970.0,0.08737864077669902
1614985472971.0,0.038834951456310676
1614985472972.0,0.06067961165048544
1614985472973.0,0.0024271844660194173
1614985472974.0,0.021844660194174758
1614985472975.0,0.009708737864077669
1614985472977.0,0.021844660194174758
1614985472980.0,0.0024271844660194173
1614985472982.0,0.009708737864077669
1614985472984.0,0.0024271844660194173
1614985472987.0,0.009708737864077669
1614985472988.0,0.0024271844660194173
1614985472989.0,0.0024271844660194173
1614985472990.0,0.0024271844660194173
1614985472992.0,0.0024271844660194173
1614985473000.0,0.0024271844660194173
1614985473005.0,0.021844660194174758
1614985473006.0,0.0024271844660194173
1614985473007.0,0.038834951456310676
1614985473008.0,0.009708737864077669
1614985473009.0,0.038834951456310676
1614985473010.0,0.08737864077669902
1614985473011.0,0.009708737864077669
1614985473012.0,0.0024271844660194173
1614985473013.0,0.009708737864077669
1614985473014.0,0.009708737864077669
1614985473015.0,0.038834951456310676
1614985473016.0,0.021844660194174758
1614985473017.0,0.009708737864077669
1614985473018.0,0.009708737864077669
1614985473019.0,0.0024271844660194173
1614985473021.0,0.021844660194174758
1614985473022.0,0.0024271844660194173
1614985473024.0,0.0024271844660194173
1614985473025.0,0.038834951456310676
1614985473027.0,0.0024271844660194173
1614985473032.0,0.009708737864077669
1614985473038.0,0.0024271844660194173
1614985473039.0,0.0024271844660194173
1614985473040.0,0.0024271844660194173
1614985473041.0,0.0024271844660194173
1614985473042.0,0.0024271844660194173
1614985473043.0,0.0024271844660194173
1614985473044.0,0.0024271844660194173
1614985473045.0,0.0024271844660194173
1614985473046.0,0.0024271844660194173
1614985473055.0,0.009708737864077669
1614985473058.0,0.0024271844660194173
1614985473059.0,0.009708737864077669
1614985473060.0,0.0024271844660194173
1614985473062.0,0.009708737864077669
1614985473064.0,0.009708737864077669
1614985473065.0,0.0024271844660194173
1614985473066.0,0.0024271844660194173
1614985473067.0,0.009708737864077669
1614985473069.0,0.0024271844660194173
1614985473071.0,0.0024271844660194173
1614985473073.0,0.0024271844660194173
1614985473074.0,0.06067961165048544
1614985473075.0,0.0024271844660194173
1614985473076.0,0.021844660194174758
1614985473077.0,0.009708737864077669
1614985473078.0,0.0024271844660194173
1614985473079.0,0.0024271844660194173
1614985473080.0,0.0024271844660194173
1614985473081.0,0.021844660194174758
1614985473082.0,0.009708737864077669
1614985473083.0,0.0024271844660194173
1614985473084.0,0.009708737864077669
1614985473086.0,0.038834951456310676
1614985473087.0,0.0024271844660194173
1614985473088.0,0.0024271844660194173
1614985473089.0,0.0024271844660194173
1614985473091.0,0.021844660194174758
1614985473098.0,0.0024271844660194173
1614985473099.0,0.009708737864077669
1614985473101.0,0.009708737864077669
1614985473102.0,0.0024271844660194173
1614985473103.0,0.0024271844660194173
1614985473107.0,0.0024271844660194173
1614985473120.0,0.021844660194174758
1614985473121.0,0.021844660194174758
1614985473122.0,0.021844660194174758
1614985473124.0,0.021844660194174758
1614985473125.0,0.0024271844660194173
1614985473127.0,0.0024271844660194173
1614985473128.0,0.009708737864077669
1614985473129.0,0.038834951456310676
1614985473130.0,0.009708737864077669
1614985473131.0,0.021844660194174758
1614985473132.0,0.009708737864077669
1614985473133.0,0.0024271844660194173
1614985473134.0,0.009708737864077669
1614985473136.0,0.0024271844660194173
1614985473137.0,0.0024271844660194173
1614985473138.0,0.009708737864077669
1614985473139.0,0.0024271844660194173
1614985473140.0,0.021844660194174758
1614985473141.0,0.038834951456310676
1614985473142.0,0.0024271844660194173
1614985473143.0,0.009708737864077669
1614985473144.0,0.038834951456310676
1614985473145.0,0.021844660194174758
1614985473146.0,0.0024271844660194173
1614985473147.0,0.0024271844660194173
1614985473149.0,0.0024271844660194173
1614985473150.0,0.06067961165048544
1614985473151.0,0.0024271844660194173
1614985473153.0,0.009708737864077669
1614985473155.0,0.009708737864077669
1614985473157.0,0.021844660194174758
1614985473158.0,0.009708737864077669
1614985473159.0,0.038834951456310676
1614985473161.0,0.0024271844660194173
1614985473162.0,0.06067961165048544
1614985473163.0,0.0024271844660194173
1614985473164.0,0.038834951456310676
1614985473165.0,0.0024271844660194173
1614985473166.0,0.0024271844660194173
1614985473167.0,0.06067961165048544
1614985473168.0,0.021844660194174758
1614985473169.0,0.009708737864077669
1614985473170.0,0.0024271844660194173
1614985473173.0,0.0024271844660194173
1614985473174.0,0.0024271844660194173
1614985473175.0,0.0024271844660194173
1614985473176.0,0.021844660194174758
1614985473177.0,0.021844660194174758
1614985473178.0,0.009708737864077669
1614985473179.0,0.0024271844660194173
1614985473181.0,0.009708737864077669
1614985473183.0,0.0024271844660194173
1614985473185.0,0.0024271844660194173
1614985473188.0,0.009708737864077669
1614985473189.0,0.009708737864077669
1614985473190.0,0.0024271844660194173
1614985473191.0,0.0024271844660194173
1614985473192.0,0.0024271844660194173
1614985473193.0,0.021844660194174758
1614985473194.0,0.038834951456310676
1614985473195.0,0.009708737864077669
1614985473196.0,0.009708737864077669
1614985473197.0,0.021844660194174758
1614985473198.0,0.009708737864077669
1614985473199.0,0.0024271844660194173
1614985473200.0,0.021844660194174758
1614985473202.0,0.0024271844660194173
1614985473203.0,0.0024271844660194173
1614985473204.0,0.009708737864077669
1614985473207.0,0.009708737864077669
1614985473208.0,0.009708737864077669
1614985473209.0,0.0024271844660194173
1614985473210.0,0.0024271844660194173
1614985473212.0,0.0024271844660194173
1614985473214.0,0.038834951456310676
1614985473215.0,0.0024271844660194173
1614985473217.0,0.009708737864077669
1614985473218.0,0.009708737864077669
1614985473219.0,0.0024271844660194173
1614985473222.0,0.0024271844660194173
1614985473223.0,0.009708737864077669
1614985473224.0,0.021844660194174758
1614985473225.0,0.021844660194174758
1614985473230.0,0.0024271844660194173
1614985473232.0,0.021844660194174758
1614985473234.0,0.009708737864077669
1614985473235.0,0.0024271844660194173
1614985473236.0,0.0024271844660194173
1614985473249.0,0.0024271844660194173
1614985473252.0,0.0024271844660194173
1614985483559.0,0.0024271844660194173
1614985483565.0,0.0024271844660194173
1614985483567.0,0.0024271844660194173
1614985483568.0,0.0024271844660194173
1614985483569.0,0.0024271844660194173
1614985483727.0,0.0024271844660194173
1614985483731.0,0.0024271844660194173
1614985483735.0,0.0024271844660194173
1614985483736.0,0.0024271844660194173
1614985483737.0,0.009708737864077669
1614985483740.0,0.021844660194174758
1614985483741.0,0.0024271844660194173
1614985502830.0,0.0024271844660194173
1614985502831.0,0.0024271844660194173
1614985502832.0,0.0024271844660194173
1614985502884.0,0.0024271844660194173
1614985502886.0,0.0024271844660194173
1614985502887.0,0.0024271844660194173
1614985502889.0,0.0024271844660194173
1614985502915.0,0.0024271844660194173
1614985502916.0,0.0024271844660194173
1614985502917.0,0.0024271844660194173
1614985502918.0,0.0024271844660194173
1614985502919.0,0.0024271844660194173
1614985502922.0,0.0024271844660194173
1614985502924.0,0.0024271844660194173
1614985502927.0,0.0024271844660194173
1614985525937.0,0.009708737864077669
1614985525939.0,0.0024271844660194173
1614985525941.0,0.0024271844660194173
1614985526097.0,0.009708737864077669
1614985526107.0,0.0024271844660194173
1614985526108.0,0.0024271844660194173
1614985526111.0,0.009708737864077669
1614985526113.0,0.009708737864077669
1614985526116.0,0.0024271844660194173
1614985526119.0,0.0024271844660194173
1614985526206.0,0.0024271844660194173
1614985579489.0,0.0024271844660194173
1614985579492.0,0.009708737864077669
1614985579493.0,0.0024271844660194173
1614985579494.0,0.0024271844660194173
1614985579497.0,0.009708737864077669
1614985579499.0,0.0024271844660194173
1614985579545.0,0.009708737864077669
1614985579547.0,0.0024271844660194173
1614985579548.0,0.021844660194174758
1614985579550.0,0.0024271844660194173
1614985590031.0,0.0024271844660194173
1614985590034.0,0.0024271844660194173
1614985590035.0,0.0024271844660194173
1614985590039.0,0.009708737864077669
1614985590040.0,0.0024271844660194173
1614985590047.0,0.0024271844660194173
1614985590121.0,0.0024271844660194173
1614985590127.0,0.0024271844660194173
1614985590162.0,0.0024271844660194173
1614985590165.0,0.0024271844660194173
1614985590168.0,0.009708737864077669
1614985590170.0,0.0024271844660194173
1614985590181.0,0.0024271844660194173
1614985620339.0,0.021844660194174758
1614985620341.0,0.0024271844660194173
1614985620344.0,0.0024271844660194173
1614985620345.0,0.0024271844660194173
1614985620346.0,0.0024271844660194173
1614985620348.0,0.0024271844660194173
1614985620356.0,0.0024271844660194173
1614985620357.0,0.0024271844660194173
1614985620361.0,0.0024271844660194173
1614985620365.0,0.0024271844660194173
1614985620369.0,0.0024271844660194173
1614985620370.0,0.0024271844660194173
1614985620372.0,0.0024271844660194173
1614985656185.0,0.0024271844660194173
1614985656187.0,0.0024271844660194173
1614985656190.0,0.0024271844660194173
1614985656191.0,0.009708737864077669
1614985656192.0,0.009708737864077669
1614985656193.0,0.0024271844660194173
1614985656219.0,0.009708737864077669
